id,title,url,is_paid,num_subscribers,avg_rating,avg_rating_recent,rating,num_reviews,is_wishlisted,num_published_lectures,num_published_practice_tests,created,published_time,discount_price__amount,discount_price__currency,discount_price__price_string,price_detail__amount,price_detail__currency,price_detail__price_string
903030,Psychic Tarot Coaching - ACCREDITED CERTIFICATE,/course/psychic-coach/,True,3135,4.67308,4.69812,4.69812,475,False,37,0,2016-07-12T12:40:22Z,2016-08-10T21:27:49Z,455.0,INR,₹455,6080.0,INR,"₹6,080"
811466,Shopify Masterclass : Proven Ecommerce Business For Newbies,/course/shopify-masterclass-the-complete-ecommerce-dropship-course/,True,2896,4.05,4.02812,4.02812,475,False,48,0,2016-04-03T13:06:13Z,2016-04-06T18:26:43Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1655950,"PMI RMP Exam Preparation Course, 30 Contact Hours for PMI",/course/pmi-rmp-exam-preparation-course-30-contact-hours-for-pmi/,True,1433,4.33333,4.34037,4.34037,475,False,174,1,2018-04-20T21:21:22Z,2018-09-25T18:05:20Z,474.0,INR,₹474,8960.0,INR,"₹8,960"
828420,"Stock Trading With Technical Analysis, Trading Strategies",/course/trade-with-technical-analysis/,True,3550,4.08824,4.09903,4.09903,473,False,86,0,2016-04-21T18:55:07Z,2016-06-23T16:12:36Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1632572,Make Full-Time Money Trading the Forex Market Part-Time,/course/forexsuccess/,True,1907,4.49242,4.48898,4.48898,474,False,57,0,2018-04-05T16:13:24Z,2018-04-06T17:38:40Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
2964096,Freelance Writing Course: 15 Courses in 1,/course/freelance-writing-course/,True,58014,4.11058,4.07941,4.07941,476,False,215,0,2020-04-06T07:17:07Z,2020-04-11T02:06:31Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1451444,Practical SQL Bootcamp for Data Analysts and Data Scientists,/course/practical-sql-bootcamp-for-analysts/,True,2468,4.55245,4.54049,4.54049,477,False,194,0,2017-11-28T22:09:41Z,2018-01-15T13:41:26Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1140472,Difficult Conversations at Work Made Easier,/course/difficult-conversations-at-work-made-easier/,True,1492,4.35448,4.30787,4.30787,473,False,21,0,2017-03-09T22:28:13Z,2017-03-24T02:03:38Z,455.0,INR,₹455,5760.0,INR,"₹5,760"
948452,How to Sell Anything to Anyone,/course/close-more-sales-young-pros/,True,9288,4.38462,4.2006,4.2006,473,False,46,0,2016-09-02T17:32:36Z,2016-10-10T16:47:29Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
986034,Technical Analysis Elliott Wave Theory for Financial Trading,/course/technical-analysis-using-elliott-wave-theory/,True,2525,4.47297,4.27961,4.27961,472,False,17,0,2016-10-16T20:08:47Z,2016-11-01T19:30:11Z,468.0,INR,₹468,7680.0,INR,"₹7,680"
30704,Storytelling for Business ,/course/storytelling-for-business/,True,5634,3.84375,3.79878,3.79878,470,False,17,0,2012-11-27T17:09:53Z,2013-01-30T23:58:00Z,455.0,INR,₹455,6080.0,INR,"₹6,080"
1518034,The Real Estate Syndication Process,/course/the-real-estate-syndication-process/,True,3802,4.77273,4.76648,4.76648,471,False,41,0,2018-01-20T01:19:38Z,2018-01-25T02:40:58Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1218542,A Beginner's Guide to Replacing Your Job with Forex,/course/replaceyourjob/,True,8380,3.95,3.95327,3.95327,470,False,23,0,2017-05-17T00:16:00Z,2017-10-24T00:56:52Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
691474,Confidence Coaching Certification CGRCC Confidence Coaching,/course/accredited-confidence-coaching-certification/,True,3569,4.27586,4.2829,4.2829,470,False,38,0,2015-12-07T21:53:48Z,2016-01-01T20:26:00Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
430236,Deliver Your Project & Master Project Management ,/course/deliver-your-project-master-project-management/,True,2017,4.43548,4.48753,4.48753,468,False,23,0,2015-02-23T19:45:47Z,2015-04-08T21:17:51Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
428174,Idea Validation: From Idea to Paying Customer in One Day,/course/idea-validation-from-idea-to-paying-customer-in-2-hours/,True,12738,4.375,4.40466,4.40466,466,False,45,0,2015-02-21T01:07:06Z,2015-03-05T00:02:16Z,455.0,INR,₹455,6080.0,INR,"₹6,080"
372782,Advanced Copywriting Strategies for Online Sales,/course/copywriting-courses/,True,8654,4.43478,4.38905,4.38905,465,False,124,0,2014-12-17T21:52:17Z,2015-01-11T09:48:55Z,455.0,INR,₹455,8000.0,INR,"₹8,000"
645114,SPSS Beginners: Master SPSS,/course/spss-data-analysis-spss-online-video-training-course/,True,1697,4.32292,4.31517,4.31517,465,False,48,0,2015-10-19T19:49:17Z,2015-12-11T19:39:41Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
492224,Microsoft Excel for Business Professionals,/course/excelforbusinessprofessionals/,True,5558,4.65,4.5503,4.5503,465,False,30,0,2015-05-03T00:22:27Z,2015-05-05T17:19:38Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
2324994,ISO 31000. Risk manager training,/course/iso-31000-risk-manager-training/,True,1536,4.28214,4.31712,4.31712,469,False,41,0,2019-04-16T12:55:52Z,2019-04-21T18:52:20Z,455.0,INR,₹455,2880.0,INR,"₹2,880"
910544,Make Money Online Selling Domain Names - 2020,/course/how-to-profit-from-flipping-domains-easy-for-newbies/,True,28203,3.76923,3.89389,3.89389,461,False,9,0,2016-07-21T02:00:27Z,2016-07-21T21:11:45Z,455.0,INR,₹455,2560.0,INR,"₹2,560"
453858,eBay Dropshipping Academy: Ultimate Arbitrage Mastery Course,/course/fastcash/,True,24082,4.1,3.98136,3.98136,459,False,115,0,2015-03-22T14:45:47Z,2015-03-25T23:57:09Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1417868,Leading Effective 1-on-1 Meetings: Win loyalty and retention,/course/leading-effective-1-on-1-meetings-win-loyalty-and-retention/,True,9833,4.2165,4.17518,4.17518,459,False,17,0,2017-11-01T20:35:02Z,2017-11-15T15:45:30Z,455.0,INR,₹455,6400.0,INR,"₹6,400"
2017350,PMP Math Prep - PMP Math and Formulas,/course/pmp-math/,True,2703,4.60938,4.63202,4.63202,460,False,33,0,2018-11-09T19:53:41Z,2018-11-16T20:38:09Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
817680,How to be a Journalist - The Complete Guide to Journalism,/course/how-to-be-a-journalist-the-complete-guide/,True,1934,4.34706,4.33452,4.33452,458,False,45,0,2016-04-10T04:30:28Z,2016-05-30T19:19:23Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
673016,Build A Career In Forex Trading- Learn Fundamental Analysis,/course/build-a-career-in-forex-trading-learn-fundamental-analysis/,True,3814,3.86364,3.6712,3.6712,458,False,55,0,2015-11-18T07:03:56Z,2015-11-23T20:42:22Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1210588,Beginner to Pro - Excel Tutorial,/course/complete-excel-finance-course-from-beginner-to-pro/,True,17433,4.28646,4.38079,4.38079,458,False,122,0,2017-05-09T21:58:30Z,2017-05-30T20:07:24Z,2080.0,INR,"₹2,080",8320.0,INR,"₹8,320"
576946,Introduction to bookkeeping and Accounting,/course/introduction-to-bookkeeping-and-accounting/,True,3540,4.3,4.38606,4.38606,459,False,19,0,2015-08-07T23:18:02Z,2015-08-21T20:33:25Z,468.0,INR,₹468,2240.0,INR,"₹2,240"
852084,Data Analytics with Excel PivotTables,/course/data-analytics-with-excel-pivottables-2016/,True,19558,4.20513,4.20228,4.20228,457,False,8,0,2016-05-17T16:43:22Z,2016-09-27T14:01:44Z,455.0,INR,₹455,3840.0,INR,"₹3,840"
1189242,Deploy Microsoft Dynamics 365 For Business & Start Using It,/course/successfully-deploy-microsoft-dynamics-365-for-businesses/,True,4104,4.25,4.15518,4.15518,455,False,48,0,2017-04-22T05:00:36Z,2017-05-01T23:50:02Z,455.0,INR,₹455,8000.0,INR,"₹8,000"
188418,Tape Reading: Learn how to read the tape for day trading,/course/tape-reading-101-learn-how-to-read-the-tape-for-day-trading/,True,2392,4.39286,4.43096,4.43096,453,False,32,0,2014-03-25T13:39:42Z,2014-03-27T07:14:55Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
285332,Public Relations: Media Crisis Communications,/course/crisis-communications-how-to-survive-a-crisis-in-the-media/,True,17331,4.37395,4.38743,4.38743,457,False,17,0,2014-08-21T17:56:01Z,2014-08-22T22:22:38Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
821938,AMAZING Change Management Plan,/course/amazing-change-management/,True,2544,4.24306,4.16229,4.16229,456,False,12,0,2016-04-14T12:59:12Z,2016-06-06T20:11:42Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
1664004,Advanced Tableau - Level of Detail Expressions / LOD,/course/advanced-tableau-level-of-detail-expressions-tableau-lod/,True,3574,4.47826,4.48984,4.48984,452,False,45,0,2018-04-26T10:56:13Z,2018-05-24T02:37:00Z,455.0,INR,₹455,7040.0,INR,"₹7,040"
1832170,Sales Fire: B2B Sales & Business Development for Startups,/course/salesfire/,True,3803,4.72581,4.65601,4.65601,452,False,22,0,2018-08-01T05:56:11Z,2018-08-16T13:54:20Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
378912,CRUSH IT !!! – Sales Strategies,/course/crush-it-sales-strategies-to-follow-up-re-connect/,True,12708,4.34426,4.35346,4.35346,451,False,27,0,2014-12-28T02:30:49Z,2014-12-28T06:52:53Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1470538,Start a Freelance Business: Take Back Your Freedom Now!,/course/freelance-business/,True,1907,4.62963,4.6729,4.6729,450,False,31,0,2017-12-15T10:13:02Z,2017-12-28T17:57:20Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
127214,Six Sigma Green and Black Belt Combo ,/course/six-sigma-green-and-black-belt-combo/,True,3138,3.66667,3.61329,3.61329,451,False,62,0,2013-11-30T12:09:12Z,2013-12-01T19:19:44Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
631534,The Complete Sales Prospecting Bootcamp Course,/course/complete-sales-prospecting-bootcamp/,True,3816,4.69811,4.69182,4.69182,449,False,55,0,2015-10-05T17:38:15Z,2018-02-11T16:29:51Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
789686,Work Smarter Not Harder: Productive Time Management,/course/work-smarter-not-harder/,True,6430,4.45,4.43595,4.43595,449,False,22,0,2016-03-11T14:26:50Z,2016-03-14T01:30:23Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
1355694,Video Editing with Adobe Premiere Pro for Corporate Video,/course/premiere-pro-for-corporate-video/,True,2892,4.7875,4.77915,4.77915,449,False,13,0,2017-09-20T03:37:35Z,2017-09-26T21:55:25Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
236080,Elliott Wave -Forex Trading With The Elliott Wave Theory,/course/forex-trading-with-the-elliot-wave-theory/,True,13279,4.32609,4.22206,4.22206,449,False,22,0,2014-06-03T02:45:11Z,2016-12-15T15:49:13Z,500.0,INR,₹500,5760.0,INR,"₹5,760"
1035562,How To Work For Yourself And Travel The World,/course/how-to-work-online-and-travel-the-world/,True,11054,4.25,4.25951,4.25951,448,False,13,0,2016-12-08T15:40:26Z,2017-01-17T22:35:45Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
1355782,Advanced Technical Analysis PART 2,/course/advanced-technical-analysis-part-2/,True,3283,4.61364,4.60347,4.60347,449,False,18,0,2017-09-20T05:50:13Z,2017-10-19T21:08:44Z,455.0,INR,₹455,6400.0,INR,"₹6,400"
1279990,PMP Certification Practice Test Exam-High Quality Questions,/course/pmp-certification-full-length-practice-test-exam/,True,3761,4.23913,4.18354,4.18354,448,False,0,2,2017-07-05T01:10:43Z,2017-07-12T09:12:29Z,520.0,INR,₹520,3200.0,INR,"₹3,200"
66383,A Beginners Guide to Technical Analysis of Stock Charts,/course/beginners-guide-to-technical-analysis/,True,2575,4.27273,4.29918,4.29918,447,False,50,0,2013-07-17T22:57:14Z,2013-09-15T15:06:02Z,488.0,INR,₹488,2560.0,INR,"₹2,560"
1691474,Entrepreneurship 101 - From Idea to Launch (And Beyond),/course/entrepreneurship-101-from-idea-to-launch-and-beyond/,True,32740,4.18627,4.21766,4.21766,447,False,42,0,2018-05-14T07:13:52Z,2018-05-31T14:46:07Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1428724,Acumen Presents: Sheila Heen on Difficult Conversations,/course/acumen-presents-sheila-heen-on-difficult-conversations/,True,2082,4.25,4.60477,4.60477,447,False,29,0,2017-11-10T22:58:15Z,2017-12-22T22:46:49Z,2880.0,INR,"₹2,880",8640.0,INR,"₹8,640"
2076168,Start Day Trading Penny Stocks in 60 Minutes,/course/start-day-trading-penny-stocks-in-60-minutes/,True,3032,4.53521,4.53315,4.53315,446,False,16,0,2018-12-09T04:14:10Z,2018-12-13T01:38:41Z,455.0,INR,₹455,2240.0,INR,"₹2,240"
2829942,Speak Confidently and be from The Elite,/course/in-1-hour-your-guide-to-speaking-strongly-and-confidently/,True,11110,4.73234,4.76521,4.76521,444,False,11,0,2020-02-22T12:14:25Z,2020-03-13T01:00:53Z,1280.0,INR,"₹1,280",6400.0,INR,"₹6,400"
2751520,MS Excel Exam Guide: Analyzing and Visualizing Data,/course/analyzing-and-visualizing-data-with-excel/,True,20395,4.53652,4.55633,4.55633,444,False,29,0,2020-01-10T16:11:03Z,2020-02-17T19:50:24Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1651518,Effective Bookkeeping and Payroll,/course/effective-bookkeeping-and-payroll/,True,2345,4.43056,4.37896,4.37896,445,False,329,0,2018-04-18T02:56:43Z,2018-08-16T16:08:59Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
2065917,Fire Safety and Prevention Planning,/course/fire-safety-and-prevention-planning/,True,1617,4.43719,4.45437,4.45437,445,False,29,0,2018-12-03T22:39:52Z,2019-05-19T18:29:08Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
760814,Media Training: Have More Confidence on Camera,/course/camera-confidence-media-training/,True,59621,4.34615,4.43867,4.43867,443,False,55,0,2016-02-12T17:38:17Z,2016-02-18T21:46:37Z,455.0,INR,₹455,6400.0,INR,"₹6,400"
1655180,Domain Flipping - Make a Profit Online Flipping Domain Names,/course/domain-flipping/,True,2647,4.60294,4.6988,4.6988,443,False,19,0,2018-04-20T09:35:24Z,2018-04-21T19:20:11Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1113458,Cost Accounting: Introduction to Management Accounting,/course/notepirate-university-managerial-accounting-crash-course/,True,3405,4.4375,4.39151,4.39151,442,False,50,0,2017-02-14T03:16:53Z,2017-04-26T18:19:09Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
2638640,Talent Management basics: learn modern Human Resources (HR),/course/talent-management-how-to-hire-and-retain-the-best-talent/,True,1754,4.78692,4.5461,4.5461,441,False,20,0,2019-11-03T22:29:42Z,2019-11-29T16:40:40Z,481.0,INR,₹481,1280.0,INR,"₹1,280"
86332,Statistics/Data Analysis with SPSS: Descriptive Statistics,/course/descriptive-statistics-spss/,True,4187,4.44915,4.59287,4.59287,440,False,47,0,2013-08-31T06:18:14Z,2013-09-14T04:05:56Z,455.0,INR,₹455,4800.0,INR,"₹4,800"
1231188,Effective Executive Presentation Skills,/course/effective-executive-presentation-skills/,True,1787,4.25,4.44903,4.44903,440,False,12,0,2017-05-26T23:42:08Z,2017-06-28T21:56:05Z,455.0,INR,₹455,4800.0,INR,"₹4,800"
940738,Performance appraisal: Manager's guide to performance review,/course/performance-appraisals/,True,1667,3.85,3.74943,3.74943,438,False,21,0,2016-08-25T10:47:30Z,2016-08-26T17:18:26Z,455.0,INR,₹455,2880.0,INR,"₹2,880"
1283760,Fiverr Empire: Kickstart a Fiverr Career & Fiverr Brokering,/course/fiverr-empire-kickstart-a-fiverr-career-fiverr-brokering/,True,41759,4.07353,4.0994,4.0994,438,False,26,0,2017-07-08T01:25:40Z,2017-07-10T23:42:43Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
2517944,Qlik Sense for Data Science and BI,/course/qlik-sense/,True,2227,4.58382,4.61876,4.61876,437,False,46,0,2019-08-20T09:13:42Z,2019-10-03T02:03:26Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
528114,How to Train your Virtual Assistant for eBay Drop Shipping,/course/how-to-train-your-virtual-assistant-for-ebay-drop-shipping/,True,2967,4.9,4.91336,4.91336,437,False,37,0,2015-06-14T20:12:31Z,2016-01-21T18:45:31Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
747292,Mastering QlikView Set Analysis,/course/mastering-qlikview-set-analysis/,True,2278,4.55263,4.54733,4.54733,436,False,66,0,2016-01-30T22:13:56Z,2016-12-19T16:29:14Z,800.0,INR,₹800,3200.0,INR,"₹3,200"
2423434,DROPSHIPPING 2.0: Sell Great Products That Aren't From China,/course/dropshipping20/,True,2231,4.63462,4.64552,4.64552,435,False,9,0,2019-06-21T10:15:29Z,2019-07-02T19:42:02Z,455.0,INR,₹455,6400.0,INR,"₹6,400"
1622298,Linkedin Marketing: B2B Sales & Lead Generation From Scratch,/course/linkedin-marketing-for-business/,True,5731,4.26562,4.08957,4.08957,435,False,11,0,2018-03-29T20:53:39Z,2018-03-30T21:01:13Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1089482,Become a master of client and account management,/course/client-and-account-management/,True,2577,3.97917,3.95508,3.95508,435,False,28,0,2017-01-25T07:45:02Z,2017-03-17T17:49:29Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
871638,7 Lessons on Writing for Becoming a Standout Writer,/course/7-lessons-for-becoming-a-standout-writer/,True,3935,4.54615,4.60067,4.60067,434,False,43,0,2016-06-07T19:32:07Z,2016-06-10T04:32:34Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
2278227,"Make Money Selling Low Content Books On Amazon, No Writing",/course/make-money-publishing-low-content-books-on-amazon/,True,2596,4.51471,4.42909,4.42909,433,False,42,0,2019-03-18T16:31:01Z,2019-04-10T19:41:23Z,468.0,INR,₹468,6080.0,INR,"₹6,080"
734002,Pharmaceutical Supply Management for Developing Countries,/course/phasuma1/,True,1272,4.60656,4.614,4.614,433,False,40,0,2016-01-19T11:48:45Z,2017-06-21T21:57:28Z,455.0,INR,₹455,4800.0,INR,"₹4,800"
697346,Leadership Styles and Corporate Culture,/course/leadership-and-life-cycles/,True,2106,4.40141,4.36719,4.36719,432,False,20,0,2015-12-14T18:10:39Z,2015-12-27T21:54:54Z,455.0,INR,₹455,1600.0,INR,"₹1,600"
890928,Weight-Loss Coaching - ACCREDITED CERTIFICATE,/course/weight-loss-coach/,True,2098,4.4322,4.42318,4.42318,431,False,42,0,2016-06-28T19:53:11Z,2016-07-08T17:12:29Z,455.0,INR,₹455,6720.0,INR,"₹6,720"
2695462,The Complete Google Ads Masterclass (Former Google AdWords),/course/google-ads-masterclass/,True,2592,4.65819,4.64621,4.64621,432,False,103,0,2019-12-08T12:38:49Z,2019-12-21T17:56:21Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1924030,Workforce Analytics for HR,/course/workforce-analytics-for-hr/,True,1223,4.20732,4.20014,4.20014,430,False,31,0,2018-09-20T21:47:57Z,2018-10-17T00:15:53Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
3247244,Tableau Training: Master Tableau For Data Science,/course/tableau-training-master-tableau-for-data-science/,True,44864,4.1974,4.22526,4.22526,429,False,64,0,2020-06-18T07:46:05Z,2020-06-23T18:20:39Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
421758,QlikView for Beginners - Practical QlikView,/course/qlikview-for-beginners-by-techstuffy/,True,6313,3.3,3.34817,3.34817,428,False,50,0,2015-02-14T12:12:05Z,2015-05-31T18:56:27Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
1513132,Cryptocurrency Mastery: The Complete Crypto Trading Course,/course/cryptocurrency-mastery-the-complete-crypto-trading-course/,True,4478,4.15741,4.12445,4.12445,428,False,91,0,2018-01-16T20:53:49Z,2018-02-22T15:35:32Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
421894,Enterprise Risk Management and ISO 31000,/course/enterprise-risk-managament-and-iso-31000/,True,1456,4.35938,4.37066,4.37066,426,False,21,0,2015-02-14T16:49:17Z,2015-04-14T19:19:00Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
450694,How to Bulletproof Your Stock Trades,/course/stocktrading/,True,3234,4.6,4.70924,4.70924,426,False,29,0,2015-03-18T22:59:01Z,2015-04-15T00:12:27Z,455.0,INR,₹455,6080.0,INR,"₹6,080"
941120,Options Trading for Rookies: Make & Manage Profitable Trades,/course/option-trading-for-rookies-make-and-manage-profitable-option-trades/,True,4759,4.69643,4.67374,4.67374,425,False,59,0,2016-08-25T16:29:26Z,2016-09-02T22:19:00Z,455.0,INR,₹455,6080.0,INR,"₹6,080"
2652106,AWS Machine Learning Certification Exam|2020 Complete Guide,/course/amazon-web-services-machine-learning/,True,3463,4.27344,4.17355,4.17355,425,False,172,0,2019-11-12T10:33:26Z,2019-12-05T23:44:34Z,481.0,INR,₹481,8960.0,INR,"₹8,960"
306062,Green Jujitsu: Smart Employee Engagement for Sustainability,/course/green-jujitsu/,True,1361,4.30909,4.30633,4.30633,425,False,11,0,2014-09-23T12:30:59Z,2017-07-20T17:52:34Z,455.0,INR,₹455,6080.0,INR,"₹6,080"
543206,Legal English,/course/legal-english/,True,1627,4.19333,4.05202,4.05202,423,False,22,0,2015-07-02T15:15:33Z,2015-07-05T18:10:54Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
1245472,Proper Segregation of Duties for Internal Control,/course/segregation-of-duties-internal-controls/,True,997,4.54167,4.55401,4.55401,422,False,17,0,2017-06-07T20:56:19Z,2017-07-03T23:13:04Z,455.0,INR,₹455,6400.0,INR,"₹6,400"
1577000,Mini MBA Course for Entrepreneurs,/course/mini-mba-course-to-start-your-business/,True,9614,4.36111,4.3651,4.3651,421,False,54,0,2018-03-02T02:46:36Z,2018-03-14T21:59:48Z,455.0,INR,₹455,1280.0,INR,"₹1,280"
661106,Be A Better Manager 1 - Influential Management Training,/course/business-management-training-become-an-influential-manager/,True,1974,4.31333,4.3205,4.3205,420,False,23,0,2015-11-05T14:06:28Z,2015-11-05T22:22:39Z,455.0,INR,₹455,8000.0,INR,"₹8,000"
327282,"""Write. Publish. Repeat"" Conversations",/course/write-publish-repeat-conversations/,True,3775,4.25,4.32406,4.32406,419,False,30,0,2014-10-25T23:52:32Z,2014-10-26T16:25:17Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
1399422,Human Resources (HR) as a Business Partner,/course/human-resources-hr-as-a-business-partner/,True,1008,3.76623,3.79444,3.79444,419,False,10,0,2017-10-18T14:45:42Z,2018-01-24T21:44:17Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
276058,The Complete Public Speaking Certification Program (Part 2),/course/presentation-bootcamp-hands-on-presentation-skills-training/,True,5016,4.53175,4.60876,4.60876,418,False,23,0,2014-08-06T15:57:54Z,2014-08-08T19:55:49Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
658516,Tableau Interview Q&A: Tableau For Data Science Careers,/course/tableau-interview/,True,3007,4.3,4.1831,4.1831,416,False,36,0,2015-11-03T04:14:56Z,2015-11-11T18:09:40Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1427152,Fiverr: Start Freelancing & Become a Top Rated Fiverr Seller,/course/fiverr-start-freelancing-become-a-top-rated-fiverr-seller/,True,11593,4.19444,4.06109,4.06109,416,False,43,0,2017-11-09T15:58:32Z,2017-11-15T17:48:51Z,494.0,INR,₹494,9280.0,INR,"₹9,280"
1511358,The Circular Economy,/course/the-circular-economy/,True,998,4.24576,4.22472,4.22472,416,False,41,0,2018-01-15T18:07:20Z,2018-07-12T21:10:00Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
557894,Decision-Making for Business,/course/decision-making-for-business/,True,8490,4.08952,4.0952,4.0952,422,False,11,0,2015-07-18T10:06:37Z,2015-07-19T18:14:28Z,455.0,INR,₹455,6400.0,INR,"₹6,400"
1077214,Business Strategy Formulation: Become a Strategy Consultant,/course/business-strategy-training/,True,3429,3.88,3.90075,3.90075,415,False,19,0,2017-01-15T19:10:05Z,2017-01-23T18:37:57Z,455.0,INR,₹455,6080.0,INR,"₹6,080"
994426,Networking Growth Hacks: Take Your Career to the Next Level,/course/networking-growth-hacks-take-your-career-to-the-next-level/,True,12261,4.35849,4.2514,4.2514,417,False,41,0,2016-10-25T20:34:12Z,2016-11-05T16:04:14Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
1821648,Simple & Easy - Basics of Supply Chain Management (BSCM),/course/aadini-basics-of-scm/,True,4108,4.40909,4.43753,4.43753,415,False,13,0,2018-07-26T13:59:04Z,2018-08-03T18:27:26Z,,,,1600.0,INR,"₹1,600"
374368,Reselling Gift Cards - Work from Home - Lifestyle Business,/course/reselling-gift-cards-work-from-home-lifestyle-business/,True,3944,4.2,4.32014,4.32014,414,False,31,0,2014-12-20T08:04:20Z,2014-12-30T08:57:33Z,455.0,INR,₹455,6080.0,INR,"₹6,080"
2106840,Crypto Trading Strategy For Winning Trades: With Live Proof,/course/crypto-trading-strategy-for-winning-trades-with-live-proof/,True,3839,4.3913,4.37118,4.37118,414,False,19,0,2018-12-25T23:11:56Z,2019-01-08T20:01:50Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
372624,Managing Generational Conflict,/course/managing-generational-conflict/,True,1133,4.52459,4.52529,4.52529,412,False,26,0,2014-12-17T18:54:26Z,2015-02-14T00:13:56Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
65833,How to Run truly Productive Meetings – and add value,/course/high-payback-meetings-for-startups-managers-team-leaders/,True,2663,4.34343,4.24747,4.24747,414,False,15,0,2013-07-16T09:37:25Z,2013-08-05T16:23:41Z,455.0,INR,₹455,3200.0,INR,"₹3,200"
1229542,Amazon Dropship Mastery,/course/amazon-dropship-mastery/,True,30434,3.25,3.35482,3.35482,411,False,31,0,2017-05-25T16:49:20Z,2017-05-27T05:38:52Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
646068,Project Management: Deliver on Time + Scrum Project Delivery,/course/agile-project-management-scrum/,True,33618,4.39474,4.41654,4.41654,411,False,32,0,2015-10-20T18:01:24Z,2015-10-30T17:37:05Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
2300578,UIPath RPA Tutorial - Zero To Advanced RPA UIPath Developer,/course/uipath-rpa-tutorial-0-to-advanced-robotic-process-automation-developer/,True,1958,4.22131,4.2032,4.2032,410,False,78,0,2019-03-31T17:30:19Z,2019-06-02T21:40:06Z,481.0,INR,₹481,1920.0,INR,"₹1,920"
661114,Be A Better Manager 3 - Team Building Management Training,/course/business-management-training-become-a-team-building-manager/,True,1801,4.35057,4.26495,4.26495,410,False,17,0,2015-11-05T14:18:27Z,2015-11-05T20:05:54Z,455.0,INR,₹455,8000.0,INR,"₹8,000"
483166,Outsource your idea | Launch your business for 1/4 the price,/course/outsource-your-idea-launch-your-business-for-14-the-price/,True,42661,4.2,4.22375,4.22375,410,False,103,0,2015-04-22T12:20:38Z,2015-07-23T00:17:10Z,455.0,INR,₹455,8640.0,INR,"₹8,640"
528440,Finance 101: Financial Skills for the Real World,/course/finance-101-financial-skills-for-the-real-world/,True,6668,4.54,4.52777,4.52777,409,False,40,0,2015-06-15T09:40:53Z,2015-06-25T21:07:32Z,468.0,INR,₹468,8640.0,INR,"₹8,640"
304436,Business Writing Skills: The Basics of Written Communication,/course/effective-business-writing/,True,1914,4.1,4.0793,4.0793,408,False,27,0,2014-09-20T20:55:10Z,2014-12-02T02:58:43Z,494.0,INR,₹494,8000.0,INR,"₹8,000"
